Report generated on: 09-09-2022 23:11:57
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"INTL.38-12-SHN-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.82-12-SHN-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-2-SHN-BKWH.A","    Consumption (billion kWh)","0.00186","0.00186","0.00186","0.00186","0.00186","0.00186","0.00279","0.00372","0.00372","0.00465","0.00465","0.00465","0.00465","0.00465","0.00558","0.00558","0.00558","0.00558","0.00558","0.00465","0.00465","0.00465","0.00465","0.00651","0.00744","0.00744","0.00744","0.00744","0.00744","0.00744","0.00744","0.00744","0.00837","0.00837","0.00781916","0.00718604","0.00740224","0.0062413","0.00642038","0.00680866","NA","NA"
"INTL.2-3-SHN-BKWH.A","    Imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-4-SHN-BKWH.A","    Exports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-SHN-BKWH.A","    Net imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-7-SHN-MK.A","    Capacity (million kW)","0","0","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.003","0.003","0.003","0.003","0.005","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.00488","0.00488","0.00488","0.00488","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","NA"
"INTL.27-7-SHN-MK.A","        Nuclear (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-7-SHN-MK.A","        Fossil fuels (million kW)","0","0","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.003","0.003","0.003","0.003","0.005","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.004","0.00488","0.00488","0.00488","0.00488","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","0.0076","NA"
"INTL.29-7-SHN-MK.A","        Renewables (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.33-7-SHN-MK.A","            Hydroelectricity (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.34-7-SHN-MK.A","            Non-hydroelectric renewables (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.35-7-SHN-MK.A","                Geothermal (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-7-SHN-MK.A","                Solar, tide, wave, fuel cell (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.117-7-SHN-MK.A","                    Tide and wave (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-7-SHN-MK.A","                    Solar (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.37-7-SHN-MK.A","                Wind (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.38-7-SHN-MK.A","                Biomass and waste (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.82-7-SHN-MK.A","        Hydroelectric pumped storage (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-9-SHN-BKWH.A","    Distribution losses (billion kWh)","0.00014","0.00014","0.00014","0.00014","0.00014","0.00014","0.00021","0.00028","0.00028","0.00035","0.00035","0.00035","0.00035","0.00035","0.00042","0.00042","0.00042","0.00042","0.00042","0.00035","0.00035","0.00035","0.00035","0.00049","0.00056","0.00056","0.00056","0.00056","0.00056","0.00056","0.00056","0.00056","0.00063","0.00063","0.00056","0.00049","0.00049","0.001838","0.00089","0.001688","NA","NA"
"","Saint Kitts and Nevis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-KNA-BKWH.A","    Generation (billion kWh)","0.034","0.034","0.035","0.033","0.033","0.033","0.033","0.034","0.035","0.035","0.061","0.079","0.079","0.065","0.07","0.076","0.077","0.085","0.087","0.092","0.094","0.094","0.103","0.119","0.122","0.125","0.127","0.157","0.167","0.173","0.179","0.189","0.2","0.206","0.20634","0.202674","0.211886","0.21574","0.21534","0.21534","0.20484156180189","NA"
"INTL.27-12-KNA-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-KNA-BKWH.A","        Fossil fuels (billion kWh)","0.034","0.034","0.035","0.033","0.033","0.033","0.033","0.034","0.035","0.035","0.061","0.079","0.079","0.065","0.07","0.076","0.077","0.085","0.087","0.092","0.094","0.094","0.103","0.119","0.122","0.125","0.127","0.157","0.167","0.173","0.179","0.184","0.192","0.198","0.19834","0.194674","0.203886","0.20774","0.20774","0.20774","0.19724156180189","NA"
"INTL.29-12-KNA-BKWH.A","        Renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.008","0.008","0.008","0.008","0.008","0.008","0.0076","0.0076","0.0076","NA"
"INTL.33-12-KNA-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.34-12-KNA-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.008","0.008","0.008","0.008","0.008","0.008","0.0076","0.0076","0.0076","NA"
"INTL.35-12-KNA-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-12-KNA-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.117-12-KNA-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-12-KNA-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.37-12-KNA-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.008","0.008","0.008","0.008","0.008","0.008","0.0076","0.0076","0.0076","NA"
"INTL.38-12-KNA-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.82-12-KNA-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-2-KNA-BKWH.A","    Consumption (billion kWh)","0.03162","0.03162","0.03255","0.03069","0.03069","0.03069","0.03069","0.03162","0.03255","0.03255","0.05673","0.07347","0.07347","0.06045","0.0651","0.07068","0.07161","0.07905","0.08091","0.08556","0.08742","0.08742","0.09579","0.11067","0.11346","0.11625","0.11811","0.14601","0.15531","0.16089","0.16605","0.17577","0.186","0.19158","0.19192","0.188464","0.197046","0.17574","0.17534","0.17534","NA","NA"
"INTL.2-3-KNA-BKWH.A","    Imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-4-KNA-BKWH.A","    Exports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-KNA-BKWH.A","    Net imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-7-KNA-MK.A","    Capacity (million kW)","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.016","0.016","0.019","0.019","0.019","0.02","0.05","0.052","0.052","0.052","0.052","0.052","0.049","0.0549","0.0549","0.055","0.0552","0.0572","0.0616","0.062","0.0636","0.0636","0.0646","0.0644","0.071","0.071","0.071","NA"
"INTL.27-7-KNA-MK.A","        Nuclear (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-7-KNA-MK.A","        Fossil fuels (million kW)","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.015","0.016","0.016","0.019","0.019","0.019","0.02","0.05","0.052","0.052","0.052","0.052","0.052","0.049","0.0549","0.0549","0.055","0.055","0.055","0.0594","0.0594","0.0604","0.0604","0.0604","0.0604","0.067","0.067","0.067","NA"
"INTL.29-7-KNA-MK.A","        Renewables (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002","0.0022","0.0022","0.0026","0.0032","0.0032","0.0042","0.004","0.004","0.004","0.004","NA"
"INTL.33-7-KNA-MK.A","            Hydroelectricity (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.34-7-KNA-MK.A","            Non-hydroelectric renewables (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.0002","0.0022","0.0022","0.0026","0.0032","0.0032","0.0042","0.004","0.004","0.004","0.004","NA"
"INTL.35-7-KNA-MK.A","                Geothermal (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-7-KNA-MK.A","                Solar, tide, wave, fuel cell (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0004","0.001","0.001","0.002","0.002","0.002","0.002","0.002","NA"
"INTL.117-7-KNA-MK.A","                    Tide and wave (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-7-KNA-MK.A","                    Solar (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0004","0.001","0.001","0.002","0.002","0.002","0.002","0.002","NA"
"INTL.37-7-KNA-MK.A","                Wind (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0.0002","0.0022","0.0022","0.0022","0.0022","0.0022","0.0022","0.002","0.002","0.002","0.002","NA"
"INTL.38-7-KNA-MK.A","                Biomass and waste (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.82-7-KNA-MK.A","        Hydroelectric pumped storage (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-9-KNA-BKWH.A","    Distribution losses (billion kWh)","0.00238","0.00238","0.00245","0.00231","0.00231","0.00231","0.00231","0.00238","0.00245","0.00245","0.00427","0.00553","0.00553","0.00455","0.0049","0.00532","0.00539","0.00595","0.00609","0.00644","0.00658","0.00658","0.00721","0.00833","0.00854","0.00875","0.00889","0.01099","0.01169","0.01211","0.01295","0.01323","0.014","0.01442","0.01442","0.01421","0.01484","0.04","0.04","0.04","NA","NA"
"","Saint Lucia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-LCA-BKWH.A","    Generation (billion kWh)","0.054","0.058","0.057","0.064","0.064","0.068","0.07","0.075","0.097","0.097","0.098","0.099","0.143004","0.160206","0.169838","0.18478","0.186151","0.200358","0.221728","0.240823","0.26014","0.269347","0.26857","0.281044","0.290028","0.304197","0.310914","0.324956","0.331195","0.341211","0.358","0.362","0.361796","0.3601","0.35686514","0.35957292","0.36924314","0.37758","0.37843632","0.3500737","0.33254202077283","NA"
"INTL.27-12-LCA-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-LCA-BKWH.A","        Fossil fuels (billion kWh)","0.054","0.058","0.057","0.064","0.064","0.068","0.07","0.075","0.097","0.097","0.098","0.099","0.143004","0.160206","0.169838","0.18478","0.186151","0.200358","0.221728","0.240823","0.26014","0.269347","0.26857","0.281044","0.290028","0.304197","0.310914","0.324956","0.331195","0.341211","0.358","0.362","0.361696","0.36","0.35666514","0.35839192","0.36794514","0.376282","0.37527432","0.3469117","0.32938002077283","NA"
"INTL.29-12-LCA-BKWH.A","        Renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0002","0.001181","0.001298","0.001298","0.003162","0.003162","0.003162","NA"
"INTL.33-12-LCA-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.34-12-LCA-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0002","0.001181","0.001298","0.001298","0.003162","0.003162","0.003162","NA"
"INTL.35-12-LCA-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-12-LCA-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0002","0.001181","0.001298","0.001298","0.003162","0.003162","0.003162","NA"
"INTL.117-12-LCA-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-12-LCA-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0002","0.001181","0.001298","0.001298","0.003162","0.003162","0.003162","NA"
"INTL.37-12-LCA-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.38-12-LCA-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.82-12-LCA-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-2-LCA-BKWH.A","    Consumption (billion kWh)","0.05022","0.05394","0.05301","0.05952","0.05952","0.06324","0.0651","0.06975","0.09021","0.09021","0.09114","0.09207","0.13299372","0.14899158","0.15794934","0.1718454","0.17312043","0.18633294","0.20620704","0.22396539","0.2419302","0.25049271","0.2497701","0.26137092","0.26972604","0.28290321","0.28915002","0.30220908","0.30801135","0.31732623","0.33294","0.33666","0.33647028","0.334893","0.33186114","0.33443025","0.34339228","0.35013","0.35311932","0.3225057","NA","NA"
"INTL.2-3-LCA-BKWH.A","    Imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-4-LCA-BKWH.A","    Exports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-LCA-BKWH.A","    Net imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-7-LCA-MK.A","    Capacity (million kW)","0.016","0.016","0.016","0.016","0.02","0.02","0.02","0.022","0.022","0.022","0.022","0.0317","0.0329","0.0402","0.0445","0.0445","0.0445","0.0599","0.0599","0.0599","0.0664","0.0664","0.0664","0.0568","0.0568","0.0658","0.0658","0.076","0.076","0.076","0.076","0.076","0.0885","0.0885","0.0885","0.0894","0.0894","0.0894","0.0924","0.0924","0.0924","NA"
"INTL.27-7-LCA-MK.A","        Nuclear (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-7-LCA-MK.A","        Fossil fuels (million kW)","0.016","0.016","0.016","0.016","0.02","0.02","0.02","0.022","0.022","0.022","0.022","0.0317","0.0329","0.0402","0.0445","0.0445","0.0445","0.0599","0.0599","0.0599","0.0664","0.0664","0.0664","0.0568","0.0568","0.0658","0.0658","0.076","0.076","0.076","0.076","0.076","0.0884","0.0884","0.0884","0.0884","0.0884","0.0884","0.0884","0.0884","0.0884","NA"
"INTL.29-7-LCA-MK.A","        Renewables (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0001","0.001","0.001","0.001","0.004","0.004","0.004","NA"
"INTL.33-7-LCA-MK.A","            Hydroelectricity (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.34-7-LCA-MK.A","            Non-hydroelectric renewables (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0001","0.001","0.001","0.001","0.004","0.004","0.004","NA"
"INTL.35-7-LCA-MK.A","                Geothermal (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-7-LCA-MK.A","                Solar, tide, wave, fuel cell (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0001","0.001","0.001","0.001","0.004","0.004","0.004","NA"
"INTL.117-7-LCA-MK.A","                    Tide and wave (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-7-LCA-MK.A","                    Solar (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0001","0.001","0.001","0.001","0.004","0.004","0.004","NA"
"INTL.37-7-LCA-MK.A","                Wind (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.38-7-LCA-MK.A","                Biomass and waste (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.82-7-LCA-MK.A","        Hydroelectric pumped storage (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-9-LCA-BKWH.A","    Distribution losses (billion kWh)","0.00378","0.00406","0.00399","0.00448","0.00448","0.00476","0.0049","0.00525","0.00679","0.00679","0.00686","0.00693","0.01001028","0.01121442","0.01188866","0.0129346","0.01303057","0.01402506","0.01552096","0.01685761","0.0182098","0.01885429","0.0187999","0.01967308","0.02030196","0.02129379","0.02176398","0.02274692","0.02318365","0.02388477","0.02506","0.02534","0.02532572","0.025207","0.025004","0.02514267","0.02585086","0.02745","0.025317","0.027568","NA","NA"
"","Saint Pierre and Miquelon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-SPM-BKWH.A","    Generation (billion kWh)","0.016","0.02","0.024","0.024","0.03","0.033","0.035","0.036","0.038","0.042","0.04","0.042","0.042","0.04","0.041","0.039","0.039","0.039","0.04","0.04","0.041","0.04","0.047","0.049","0.045","0.04","0.04","0.039","0.041","0.041","0.044","0.044","0.045","0.045","0.0454678","0.04573194","0.04556368","0.0457592","0.04781686","0.04900032","0.051206","NA"
"INTL.27-12-SPM-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-SPM-BKWH.A","        Fossil fuels (billion kWh)","0.016","0.02","0.024","0.024","0.03","0.033","0.035","0.036","0.038","0.042","0.04","0.042","0.042","0.04","0.041","0.039","0.039","0.039","0.04","0.04","0.041","0.04","0.047","0.049","0.045","0.04","0.04","0.039","0.041","0.041","0.042","0.042","0.043","0.043","0.0454678","0.04573194","0.04556368","0.0457592","0.04781686","0.04900032","0.051206","NA"
"INTL.29-12-SPM-BKWH.A","        Renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.002","0.002","0.002","0","0","0","0","0","0","0","NA"
"INTL.33-12-SPM-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.34-12-SPM-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.002","0.002","0.002","0","0","0","0","0","0","0","NA"
"INTL.35-12-SPM-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-12-SPM-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.117-12-SPM-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-12-SPM-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.37-12-SPM-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.002","0.002","0.002","0","0","0","0","0","0","0","NA"
"INTL.38-12-SPM-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
